DB ID	Ligand ID	Ligand SMILES
P14489	PO4	[O-]P(=O)([O-])[O-]
P71586		
P71586		
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q8RLA6	MXC	C[C@](COC(=O)N)([C@H](C(=O)O)Nc1c(cc2n1ccc(c2)C(=O)N)C=O)[S@](=O)O
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q51504	CL	[Cl-]
Q51504	CB9	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@H](c2ccccc2)C(=O)O)C(=O)O)C
Q51504	CL	[Cl-]
Q51504	GOL	C(C(CO)O)O
Q51504	CTJ	CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2NC(=C(CS2)C[n+]3ccccc3)C(=O)O
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q51504		
Q51504	CAZ	CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
Q51504	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
G3XD46	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q51504	AZR	C[C@@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c1csc(n1)N)NS(=O)(=O)O
G3XD46	UE1	CC(C)(C(=O)[O-])O/N=C(/c1csc(n1)N)\C(=O)N[C@@H](CNC(=O)NS(=O)(=O)N2C(=O)N(C(=N2)c3cc(c(cn3)O)O)C[C@H](CO)O)C=O
Q7WU28	GOL	C(C(CO)O)O
Q7WU28	SO4	[O-]S(=O)(=O)[O-]
Q7WU28	GOL	C(C(CO)O)O
Q7WU28	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7WU28	SO4	[O-]S(=O)(=O)[O-]
Q7WU28	BOU	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)c2ccccc2c3ccccc3C(=O)O)C(=O)O)C
Q7WU28	BOU	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)c2ccccc2c3ccccc3C(=O)O)C(=O)O)C
P18357	GOL	C(C(CO)O)O
P18357	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
P18357	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
P18357	GOL	C(C(CO)O)O
P18357	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
P18357	GOL	C(C(CO)O)O
P18357	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	CO2	C(=O)=O
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
G1C794	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
G1C794	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
G1C794	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
G1C794	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
G1C794	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
G1C794	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
G1C794	AZR	C[C@@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c1csc(n1)N)NS(=O)(=O)O
G1C794	AZR	C[C@@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c1csc(n1)N)NS(=O)(=O)O
B2I0J9	UE1	CC(C)(C(=O)[O-])O/N=C(/c1csc(n1)N)\C(=O)N[C@@H](CNC(=O)NS(=O)(=O)N2C(=O)N(C(=N2)c3cc(c(cn3)O)O)C[C@H](CO)O)C=O
B2I0J9	UE1	CC(C)(C(=O)[O-])O/N=C(/c1csc(n1)N)\C(=O)N[C@@H](CNC(=O)NS(=O)(=O)N2C(=O)N(C(=N2)c3cc(c(cn3)O)O)C[C@H](CO)O)C=O
C0VN42		
P71586		
P71586		
P71586	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
P71586	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
P71586	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P71586	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P71586	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P71586	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P18357	GOL	C(C(CO)O)O
P18357	SO4	[O-]S(=O)(=O)[O-]
P18357	GOL	C(C(CO)O)O
P18357	SO4	[O-]S(=O)(=O)[O-]
P02919	M0E	C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)NC(=O)C)O[C@@H]3[C@H]([C@]([C@H](O[C@@H]3O[P@@](=O)(O)OC[C@H](C(=O)O)OCC=C(C)CCC=CC(C)(C)CCC(=C)CC=C(C)CCC=C(C)C)C(=O)N)(C)O)OC(=O)N)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)NC(=O)C)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)C(=O)NC6=C(C=CC6=O)O)O)O)O
Q8NWC2		
Q8NWC2		
Q8NWC2	CEF	CC(=O)OCC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)/C(=N\OC)/c2csc(n2)N)C(=O)O
Q8NWC2	CEF	CC(=O)OCC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)/C(=N\OC)/c2csc(n2)N)C(=O)O
Q54113	1W8	CCO/N=C(/c1nc(sn1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)O
Q54113	AI8	CCON=C(c1nc(sn1)N)C(=O)N[C@H](C=O)[C@@H]2NC(=C(CS2)Sc3nc(cs3)c4cc[n+](cc4)C)C(=O)O
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	MUR	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)N
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	MUR	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)N
Q54113	1W8	CCO/N=C(/c1nc(sn1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)O
Q54113	AI8	CCON=C(c1nc(sn1)N)C(=O)N[C@H](C=O)[C@@H]2NC(=C(CS2)Sc3nc(cs3)c4cc[n+](cc4)C)C(=O)O
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	MUR	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)N
Q54113	1W8	CCO/N=C(/c1nc(sn1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)O
Q54113	AI8	CCON=C(c1nc(sn1)N)C(=O)N[C@H](C=O)[C@@H]2NC(=C(CS2)Sc3nc(cs3)c4cc[n+](cc4)C)C(=O)O
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	MUR	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)N
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	CD	[Cd+2]
Q54113	CL	[Cl-]
Q54113	AMV	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)OC)NC(=O)C
Q54113	DAL	C[C@H](C(=O)O)N
Q54113	FGA	C(CC(=O)O)[C@H](C(=O)O)N
Q54113	AMV	C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)OC)NC(=O)C
Q54113	DAL	C[C@H](C(=O)O)N
Q54113	FGA	C(CC(=O)O)[C@H](C(=O)O)N
Q8Y547		
Q8Y547	GOL	C(C(CO)O)O
Q8Y547	MSE	C[Se]CC[C@@H](C(=O)O)N
Q8Y547	TLA	[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
Q8Y547		
Q8Y547	AIX	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
Q8Y547	GOL	C(C(CO)O)O
Q8Y547		
Q8Y547	CB9	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@H](c2ccccc2)C(=O)O)C(=O)O)C
Q8Y547	GOL	C(C(CO)O)O
Q5HJW3	BCT	C(=O)(O)[O-]
Q5HJW3	CD	[Cd+2]
Q5HJW3	CL	[Cl-]
Q5HJW3	RB6	C1CNC[C@@H]1N2CC=C(C2=O)CC3=C(N[C@H](SC3)[C@@H](C=O)NC(=O)/C(=N\O)/c4nc(sn4)N)C(=O)O
Q5HJW3	BCT	C(=O)(O)[O-]
Q5HJW3	CD	[Cd+2]
Q5HJW3	CL	[Cl-]
Q5HJW3	RB6	C1CNC[C@@H]1N2CC=C(C2=O)CC3=C(N[C@H](SC3)[C@@H](C=O)NC(=O)/C(=N\O)/c4nc(sn4)N)C(=O)O
Q8RLA6	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q51504	0W0	CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H](CNC(=O)c2cc(no2)C3=CC(=O)C(=CN3O)O)NS(=O)(=O)O
Q7WZC7	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
C8W8H7	MSE	C[Se]CC[C@@H](C(=O)O)N
C8W8H7	MSE	C[Se]CC[C@@H](C(=O)O)N
C8W8H7	PG4	C(COCCOCCOCCO)O
Q9L4P2	EDO	C(CO)O
Q9L4P2	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q9L4P2	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q9L4P2	EDO	C(CO)O
Q9L4P2	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q9L4P2	CL	[Cl-]
Q9L4P2	K	[K+]
Q9L4P2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q9L4P2	PEG	C(COCCO)O
B6E129	BCT	C(=O)(O)[O-]
B6E129	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
B6E129	EDO	C(CO)O
B6E129	NA	[Na+]
Q9L4P2	BCT	C(=O)(O)[O-]
Q9L4P2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q51504	PFV	CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H](CNC(=O)NCC2=CC(=O)C(=CN2O)O)NS(=O)(=O)O
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	MPD	C[C@@H](CC(C)(C)O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	MPD	C[C@@H](CC(C)(C)O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
C8WPP1	ACY	CC(=O)O
C8WPP1	MG	[Mg+2]
C8WPP1	MSE	C[Se]CC[C@@H](C(=O)O)N
