DB ID	Ligand ID	Ligand SMILES
P52699	CSW	C([C@@H](C(=O)O)N)S(=O)=O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	CSW	C([C@@H](C(=O)O)N)S(=O)=O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	CSW	C([C@@H](C(=O)O)N)S(=O)=O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	ZN	[Zn+2]
P52699	ACY	CC(=O)O
P52699	ZN	[Zn+2]
P26918	CO3	C(=O)([O-])[O-]
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P26918	CO3	C(=O)([O-])[O-]
P26918	GOL	C(C(CO)O)O
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P26918	BMH	C[C@@H]1[C@@H](NC(=C1S[C@H]2Cn3cnc[n+]3C2)C(O)[O-])[C@@H]([C@@H](C)O)C(=O)O
P26918	GOL	C(C(CO)O)O
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P00811		
P00811	NST	c1cc(cc(c1)[N+](=O)[O-])NS(=O)(=O)c2ccsc2C(=O)O
P00811	HTC	c1cc(c(cc1C(=O)O)O)NS(=O)(=O)c2ccsc2C(=O)O
P00811	HTC	c1cc(c(cc1C(=O)O)O)NS(=O)(=O)c2ccsc2C(=O)O
Q6SJ61	SO4	[O-]S(=O)(=O)[O-]
P05364		
P05364		
P62593		
P62593		
P35804	CA	[Ca+2]
P35804	CA	[Ca+2]
P05364	FDT	Cn1cc(nn1)[C@@H]2C(=CNC(=CS2)C(=O)O)C=O
Q9L5C8	SO4	[O-]S(=O)(=O)[O-]
Q9L5C8	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
Q840M4	SO4	[O-]S(=O)(=O)[O-]
Q840M4	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
Q9L5C7	SO4	[O-]S(=O)(=O)[O-]
Q9L5C7	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
Q939N4	SO4	[O-]S(=O)(=O)[O-]
Q9L5C8	CB4	B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
Q9L5C8	CB4	B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C7	CB4	B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
Q9L5C7	PO4	[O-]P(=O)([O-])[O-]
Q9L5C7	CB4	B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
Q9L5C7	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	SM2	B([C@H](c1cccc(c1)C(=O)O)NC(=O)Cc2cccs2)(O)O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	SM2	B([C@H](c1cccc(c1)C(=O)O)NC(=O)Cc2cccs2)(O)O
Q9L5C8	NBF	B(CNC(=O)c1c2ccccc2ccc1OCC)(O)O
Q9L5C8	NBF	B(CNC(=O)c1c2ccccc2ccc1OCC)(O)O
Q9L5C8	CFX	CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)Cc3cccs3
Q9L5C8	CFX	CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)Cc3cccs3
P62593		
P0AEB2	BO9	B([C@@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)CC[C@@H](C(=O)O)NC(=O)OC(C)(C)C)(O)O
P0AEB2	GOL	C(C(CO)O)O
Q48434	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Q48434	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P62593		
P62593		
Q99QC1	ACY	CC(=O)O
Q99QC1	ZN	[Zn+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	TSL	CC(C)([C@H](C(=O)O)N/C=C/C=O)[S@@](=O)O
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	TEM	C(C=O)C(CN\C=C\C=O)O
P52700	MX1	CO[C@]([C@@H]1N=C(C(=C)CO1)C(=O)O)(C(=O)O)NC(=O)[C@@H](c2ccc(cc2)O)C(=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P62593		
P62593		
P35804		
P35804		
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	CSO	C([C@@H](C(=O)O)N)SO
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CL	[Cl-]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSO	C([C@@H](C(=O)O)N)SO
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSO	C([C@@H](C(=O)O)N)SO
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	CSO	C([C@@H](C(=O)O)N)SO
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	AZI	[N-]=[N+]=[N-]
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P00808		
P00808		
P00811		
P00811		
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
Q59517		
Q6BCU6	C4H	CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCNC(=O)CCS
Q6BCU6	ZN	[Zn+2]
Q6BCU6	C4H	CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCNC(=O)CCS
Q6BCU6	ZN	[Zn+2]
P00811	K	[K+]
P00811	SM3	B([C@H](c1ccccc1)NC(=O)Cc2cccs2)(O)O
P00811	K	[K+]
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	SM3	B([C@H](c1ccccc1)NC(=O)Cc2cccs2)(O)O
Q8G9Q0	AZI	[N-]=[N+]=[N-]
Q8G9Q0	CSW	C([C@@H](C(=O)O)N)S(=O)=O
Q8G9Q0	EDO	C(CO)O
Q8G9Q0	ZN	[Zn+2]
Q8G9Q0	AZI	[N-]=[N+]=[N-]
Q8G9Q0	CL	[Cl-]
Q8G9Q0	CSO	C([C@@H](C(=O)O)N)SO
Q8G9Q0	ZN	[Zn+2]
P52700	GOL	C(C(CO)O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	GOL	C(C(CO)O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	GOL	C(C(CO)O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	CU	[Cu+2]
P52700	GOL	C(C(CO)O)O
P52700	PHN	c1cc2ccc3cccnc3c2nc1
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	CU	[Cu+2]
P52700	PHN	c1cc2ccc3cccnc3c2nc1
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	GOL	C(C(CO)O)O
P52700	MCO	C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	MCO	C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	GOL	C(C(CO)O)O
P52700	MP2	c1ccc(cc1)COC(=O)N[C@@H](CS)C(=O)NCC(=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	GOL	C(C(CO)O)O
P52700	MP2	c1ccc(cc1)COC(=O)N[C@@H](CS)C(=O)NCC(=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P0AD64		
P35804		
P0AD64		
P35804		
P0C5C1		
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	VI	c1ccc(cc1)c2c(c(n(n2)c3ccccc3)C(=O)O)C(=O)O
P52700	ZN	[Zn+2]
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	VI	c1ccc(cc1)c2c(c(n(n2)c3ccccc3)C(=O)O)C(=O)O
P52700	ZN	[Zn+2]
P52700	PEG	C(COCCO)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	VII	c1ccc(cc1)c2c(c(c(o2)c3ccccc3)C(=O)O)C(=O)O
P52700	ZN	[Zn+2]
P52700	PEG	C(COCCO)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	VII	c1ccc(cc1)c2c(c(c(o2)c3ccccc3)C(=O)O)C(=O)O
P52700	ZN	[Zn+2]
P26918	GOL	C(C(CO)O)O
P26918	PD2	c1cnc(cc1C(=O)O)C(=O)O
P26918	ZN	[Zn+2]
Q89GW5	ZN	[Zn+2]
Q89GW5	ZN	[Zn+2]
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	TEM	C(C=O)C(CN\C=C\C=O)O
Q5VCA8	ESA	CCS(=O)(=O)O
Q5VCA8	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
Q5VCA8	TSL	CC(C)([C@H](C(=O)O)N/C=C/C=O)[S@@](=O)O
Q5VCA8	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
Q5VCA8	TBE	C[C@](Cn1ccnn1)([C@H](C(=O)O)N\C=C/C=O)S(=O)=O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	SA2	C[C@](COC(=O)CCCC(=O)O)([C@H](C(=O)O)N\C=C\C=O)[S@](=O)O
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	L13	Cc1ccccc1C2=NNC(=S)N2N
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P00811	C21	c1cc(sc1)C(=O)O
P00811	C21	c1cc(sc1)C(=O)O
P00811	4A3	c1cc(c(cc1C(=O)O)O)N
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	4A3	c1cc(c(cc1C(=O)O)O)N
P00811	4MB	CS(=O)(=O)Nc1ccc(cc1)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
P00811	NA	[Na+]
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	F12	CC(=O)Nc1c(ccs1)C(=O)O
P00811	F12	CC(=O)Nc1c(ccs1)C(=O)O
P00811	K	[K+]
P00811	PO4	[O-]P(=O)([O-])[O-]
P14489	CO	[Co+2]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	CO	[Co+2]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	CO	[Co+2]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	CO	[Co+2]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P00811	VA1	B(c1cc2cc(ccc2s1)CN(C=O)C=O)(O)O
P00811	VA1	B(c1cc2cc(ccc2s1)CN(C=O)C=O)(O)O
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	RTD	c1ccc(cc1)[C@H](C(=O)O)S
P04190	ZN	[Zn+2]
P04190	ZN	[Zn+2]
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	ZN	[Zn+2]
Q9F663	BCN	C(CO)N(CCO)CC(=O)O
Q9F663	BCN	C(CO)N(CCO)CC(=O)O
Q9F663	BCN	C(CO)N(CCO)CC(=O)O
Q9L5C8	K	[K+]
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	K	[K+]
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
P00811	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DK2	c1cc(ccc1C[C@H](C(=O)O)N2C(=O)c3ccc(cc3C2=O)C(=O)O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DK2	c1cc(ccc1C[C@H](C(=O)O)N2C(=O)c3ccc(cc3C2=O)C(=O)O)O
P00811	DMS	CS(=O)C
P00811	OX6	CC(C)[C@H](c1nnco1)NC(=O)OC(C)(C)C
P00811	DMS	CS(=O)C
P00811	OX7	CC(C)[C@@H](c1nnco1)NC(=O)OC(C)(C)C
P00811	SO4	[O-]S(=O)(=O)[O-]
P05364	LK7	CC=C(C=O)[C@H]1[C@H]2CCC[C@@H](C2=C(N1)C(=O)O)OC
P05364	LK5	CCCCO[C@@H]1CCC[C@@H]2C1=C(N[C@@H]2[C@@H](CC)C=O)C(=O)O
P26918	GOL	C(C(CO)O)O
P26918	MCO	C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P52700	I38	C[C@H](C(=O)O)NC(=O)CCS
P52700	SO4	[O-]S(=O)(=O)[O-]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
P52700	MG	[Mg+2]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
P52700	MG	[Mg+2]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
P52700	ZN	[Zn+2]
Q9V2D6	LU	[Lu+3]
Q9V2D6	LU	[Lu+3]
Q9V2D6	LU	[Lu+3]
Q9V2D6	LU	[Lu+3]
Q9V2D6	DO3	C[C@H](CN1CC[N@](CCN(CC[N@](CC1)CC(=O)O)CC(=O)O)CC(=O)O)O
Q9V2D6	LU	[Lu+3]
Q9V2D6	DO3	C[C@H](CN1CC[N@](CCN(CC[N@](CC1)CC(=O)O)CC(=O)O)CC(=O)O)O
Q9V2D6	LU	[Lu+3]
Q9V2D6	DO3	C[C@H](CN1CC[N@](CCN(CC[N@](CC1)CC(=O)O)CC(=O)O)CC(=O)O)O
Q9V2D6	LU	[Lu+3]
Q9V2D6	DO3	C[C@H](CN1CC[N@](CCN(CC[N@](CC1)CC(=O)O)CC(=O)O)CC(=O)O)O
Q9V2D6	LU	[Lu+3]
P85302		
P00811	23C	c1ccc2c(c1)cccc2C[C@H](C(=O)O)N3C(=O)c4ccc(cc4C3=O)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	23C	c1ccc2c(c1)cccc2C[C@H](C(=O)O)N3C(=O)c4ccc(cc4C3=O)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	WH6	c1ccc2c(c1)cccc2C[C@H](CC(=O)O)N3C(=O)c4ccc(cc4C3=O)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	WH6	c1ccc2c(c1)cccc2C[C@H](CC(=O)O)N3C(=O)c4ccc(cc4C3=O)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	SM4	B([C@H](c1cccc(c1)\C=C\C(=O)O)NC(=O)Cc2cccs2)(O)O
P00811	SM4	B([C@H](c1cccc(c1)\C=C\C(=O)O)NC(=O)Cc2cccs2)(O)O
P14489	EDO	C(CO)O
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	GOL	C(C(CO)O)O
P14489	SO4	[O-]S(=O)(=O)[O-]
P04190	GOL	C(C(CO)O)O
P04190	ZN	[Zn+2]
P62593	ZN	[Zn+2]
P62593	SO4	[O-]S(=O)(=O)[O-]
P62593	ZN	[Zn+2]
P14489	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P14489	GOL	C(C(CO)O)O
P14489	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P14489	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P14489	CL	[Cl-]
P14489	GOL	C(C(CO)O)O
P14489	CL	[Cl-]
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	GOL	C(C(CO)O)O
P14489	SO4	[O-]S(=O)(=O)[O-]
Q8KRJ3	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q8KRJ3	ZN	[Zn+2]
Q8KRJ3	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q8KRJ3	ZN	[Zn+2]
P00808	BIY	CC1([C@@H](NC=C(S1)C(=O)O)C(=O)O)C
P00808	CL	[Cl-]
P00808	EOH	CCO
P00808	SO4	[O-]S(=O)(=O)[O-]
P00808	BIY	CC1([C@@H](NC=C(S1)C(=O)O)C(=O)O)C
P00808	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P00808	CL	[Cl-]
P00808	EOH	CCO
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
P14489	EDO	C(CO)O
P14489	GOL	C(C(CO)O)O
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	EDO	C(CO)O
P14489	GOL	C(C(CO)O)O
P14489	SO4	[O-]S(=O)(=O)[O-]
Q70E11	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Q70E11	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q70E11	ZN	[Zn+2]
Q70E11	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q70E11	ZN	[Zn+2]
Q47066	DOD	[2H]O[2H]
P24735	CL	[Cl-]
P24735	ZX0	C1C[C@@H](CCNC1)NC(=O)N2CC[C@H]([C@H]2C(=O)O)NS(=O)(=O)O
P24735	CL	[Cl-]
P24735	ZX1	C1C[C@H](CCNC1)NC(=O)N2CC[C@H]([C@H]2C(=O)O)NS(=O)(=O)O
P14489	DMS	CS(=O)C
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	DMS	CS(=O)C
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	PG4	C(COCCOCCOCCO)O
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	DMS	CS(=O)C
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	PG4	C(COCCOCCOCCO)O
P14489	SO4	[O-]S(=O)(=O)[O-]
P14489	DMS	CS(=O)C
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	PG4	C(COCCOCCOCCO)O
P94458	EOH	CCO
P94458	L4C	CC(=O)N[C@@H](CO/N=C(\CCC(=O)O)/C(=O)O)C(=O)O
P94458	EOH	CCO
P94458	SO4	[O-]S(=O)(=O)[O-]
Q47066	DOD	[2H]O[2H]
Q47066	SO4	[O-]S(=O)(=O)[O-]
P00808	1X6	C([C@@H](C(=O)O)N)OC(=O)/C=C/N
P00808	98J	C(CO)C(=O)CC(=O)O
P00808	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P00808	PGE	C(COCCOCCO)O
P00808	1X6	C([C@@H](C(=O)O)N)OC(=O)/C=C/N
P00808	98J	C(CO)C(=O)CC(=O)O
Q7BJM5	M5P	c1ccc(cc1)CCC[C@H](CS)C(=O)O
Q7BJM5	SO4	[O-]S(=O)(=O)[O-]
Q7BJM5	ZN	[Zn+2]
Q7BJM5	M5P	c1ccc(cc1)CCC[C@H](CS)C(=O)O
Q7BJM5	SO4	[O-]S(=O)(=O)[O-]
Q7BJM5	ZN	[Zn+2]
Q48428		
Q48428		
Q48428		
Q48428		
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q76DI4	IPA	CC(C)O
Q76DI4	NA	[Na+]
Q76DI4	IPA	CC(C)O
Q76DI4	NA	[Na+]
P25910	CD	[Cd+2]
P25910	NA	[Na+]
P25910	CD	[Cd+2]
P25910	NA	[Na+]
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	CEO	C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C=O)NC(=O)Cc2cccs2
Q47066	CLS	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)Cc3cccs3)SC1)C(=O)O
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	SPA	c1cc(sc1)CC(=O)O
Q47066	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	AZR	C[C@@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c1csc(n1)N)NS(=O)(=O)O
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	CAZ	CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
Q47066	SO4	[O-]S(=O)(=O)[O-]
P00808	A33	C(C(=O)O)C(CC(=O)O)(C(=O)O)N
P00808	A33	C(C(=O)O)C(CC(=O)O)(C(=O)O)N
P04190	CSD	C([C@@H](C(=O)O)N)[S@@](=O)O
P04190	ZN	[Zn+2]
P0AEB2	GOL	C(C(CO)O)O
P0AEB2	HJ3	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)CCCC[C@@H](C(=O)O)N)C(=O)O)C
P0AEB2	GOL	C(C(CO)O)O
P0AEB2	HJ2	CC1=C(N[C@H](SC1)[C@@H](C(=O)O)NC(=O)CCCC[C@@H](C(=O)O)N)C(=O)O
Q93PQ0	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
Q93PQ0	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
